Date,Adj Close
01-09-2011,21.92000008
02-09-2011,21.09000015
06-09-2011,21.09000015
07-09-2011,21.94000053
08-09-2011,21.52000046
09-09-2011,20.64999962
12-09-2011,20.72999954
13-09-2011,21.15999985
14-09-2011,21.48999977
15-09-2011,21.38999939
16-09-2011,20.71999931
19-09-2011,20.04000092
20-09-2011,19.37999916
21-09-2011,18.60000038
22-09-2011,17.88999939
23-09-2011,18.05999947
26-09-2011,18.09000015
27-09-2011,18.37999916
28-09-2011,17.84000015
29-09-2011,18.18000031
30-09-2011,17.67000008
03-10-2011,16.84000015
04-10-2011,17.37000084
05-10-2011,18.14999962
06-10-2011,18.76000023
07-10-2011,18.04000092
10-10-2011,18.89999962
11-10-2011,18.90999985
12-10-2011,19.46999931
13-10-2011,19.38999939
14-10-2011,19.43000031
17-10-2011,18.82999992
18-10-2011,19.45000076
19-10-2011,19.21999931
20-10-2011,19.35000038
21-10-2011,19.82999992
24-10-2011,20.67000008
25-10-2011,20.17000008
26-10-2011,20.48999977
27-10-2011,21.62000084
28-10-2011,21.40999985
31-10-2011,20.92000008
01-11-2011,20.38999939
02-11-2011,20.51000023
03-11-2011,21.37999916
04-11-2011,21.07999992
07-11-2011,21
08-11-2011,21.14999962
09-11-2011,20.13999939
10-11-2011,20.02000046
11-11-2011,20.79999924
14-11-2011,20.81999969
15-11-2011,21.26000023
16-11-2011,21.18000031
17-11-2011,20.94000053
18-11-2011,20.88999939
21-11-2011,20.57999992
22-11-2011,20.30999947
23-11-2011,19.95999908
25-11-2011,19.92000008
28-11-2011,20.54999924
29-11-2011,20.59000015
30-11-2011,21.45000076
01-12-2011,21.46999931
02-12-2011,21.06999969
05-12-2011,21.38999939
06-12-2011,21.30999947
07-12-2011,21.20000076
08-12-2011,20.69000053
09-12-2011,20.82999992
12-12-2011,20.25
13-12-2011,19.90999985
14-12-2011,19.37000084
15-12-2011,19.20000076
16-12-2011,19.54999924
19-12-2011,19.17000008
20-12-2011,19.98999977
21-12-2011,20.27000046
22-12-2011,20.37999916
23-12-2011,20.47999954
27-12-2011,20.44000053
28-12-2011,20.06999969
29-12-2011,20.35000038
30-12-2011,20.56999969
03-01-2012,20.79999924
04-01-2012,20.84000015
05-01-2012,21.06999969
06-01-2012,21.19000053
09-01-2012,21.23999977
10-01-2012,21.76000023
11-01-2012,22.06999969
12-01-2012,22.37000084
13-01-2012,22.03000069
17-01-2012,22.02000046
18-01-2012,22.38999939
19-01-2012,22.65999985
20-01-2012,22.62999916
23-01-2012,22.61000061
24-01-2012,22.55999947
25-01-2012,23.11000061
26-01-2012,23.19000053
27-01-2012,23.44000053
30-01-2012,23.21999931
31-01-2012,22.88999939
01-02-2012,23.75
02-02-2012,22.79000092
03-02-2012,22.93000031
06-02-2012,22.54000092
07-02-2012,22.38999939
08-02-2012,22.52000046
09-02-2012,23.03000069
10-02-2012,23
13-02-2012,23.25
14-02-2012,23.25
15-02-2012,23.02000046
16-02-2012,23.45000076
17-02-2012,23.45999908
21-02-2012,23.85000038
22-02-2012,23.78000069
23-02-2012,24.05999947
24-02-2012,23.95000076
27-02-2012,23.94000053
28-02-2012,23.71999931
29-02-2012,23.35000038
01-03-2012,23.61000061
02-03-2012,22.93000031
05-03-2012,22.98999977
06-03-2012,22.12999916
07-03-2012,22.45000076
08-03-2012,22.52000046
09-03-2012,22.67000008
12-03-2012,22.46999931
13-03-2012,22.90999985
14-03-2012,22.89999962
15-03-2012,23.29999924
16-03-2012,23.13999939
19-03-2012,23.32999992
20-03-2012,23.26000023
21-03-2012,23.02000046
22-03-2012,22.40999985
23-03-2012,22.79000092
26-03-2012,23.10000038
27-03-2012,22.96999931
28-03-2012,22.86000061
29-03-2012,22.43000031
30-03-2012,22.37000084
02-04-2012,22.62999916
03-04-2012,22.68000031
04-04-2012,22.26000023
05-04-2012,22.05999947
09-04-2012,21.64999962
10-04-2012,21.18000031
11-04-2012,21.48999977
12-04-2012,22.07999992
13-04-2012,21.48999977
16-04-2012,21.76000023
17-04-2012,22.46999931
18-04-2012,21.98999977
19-04-2012,21.60000038
20-04-2012,21.71999931
23-04-2012,21.51000023
24-04-2012,21.63999939
25-04-2012,22
26-04-2012,21.95000076
27-04-2012,22.5
30-04-2012,22.06999969
01-05-2012,22.5
02-05-2012,22.61000061
03-05-2012,19.60000038
04-05-2012,18.79999924
07-05-2012,18.47999954
08-05-2012,18
09-05-2012,17.79999924
10-05-2012,17.98999977
11-05-2012,18.04999924
14-05-2012,17.78000069
15-05-2012,17.55999947
16-05-2012,17.44000053
17-05-2012,16.77000046
18-05-2012,16.63999939
21-05-2012,16.94000053
22-05-2012,16.53000069
23-05-2012,16.56999969
24-05-2012,16.62999916
25-05-2012,16.69000053
29-05-2012,16.95999908
30-05-2012,16.39999962
31-05-2012,16.29000092
01-06-2012,15.97999954
04-06-2012,15.72999954
05-06-2012,15.78999996
06-06-2012,16.19000053
07-06-2012,15.61999989
08-06-2012,16.20000076
11-06-2012,15.84000015
12-06-2012,15.98999977
13-06-2012,15.80000019
14-06-2012,15.94999981
15-06-2012,15.94999981
18-06-2012,16.14999962
19-06-2012,16.46999931
20-06-2012,16.11000061
21-06-2012,15.15999985
22-06-2012,15.15999985
25-06-2012,14.90999985
26-06-2012,15.10000038
27-06-2012,15.68000031
28-06-2012,15.97999954
29-06-2012,16.45000076
02-07-2012,16.70000076
03-07-2012,17.12999916
05-07-2012,17
06-07-2012,16.80999947
09-07-2012,16.93000031
10-07-2012,16.68000031
11-07-2012,16.48999977
12-07-2012,16.37000084
13-07-2012,16.78000069
16-07-2012,16.62000084
17-07-2012,16.68000031
18-07-2012,16.77000046
19-07-2012,16.26000023
20-07-2012,15.89000034
23-07-2012,15.85999966
24-07-2012,15.28999996
25-07-2012,15.30000019
26-07-2012,15.61999989
27-07-2012,16.11000061
30-07-2012,15.89000034
31-07-2012,16.20999908
01-08-2012,16.20000076
02-08-2012,15.72000027
03-08-2012,16.07999992
06-08-2012,15.97999954
07-08-2012,18.81999969
08-08-2012,18.63999939
09-08-2012,19.07999992
10-08-2012,18.85000038
13-08-2012,18.92000008
14-08-2012,18.98999977
15-08-2012,19.19000053
16-08-2012,19.45999908
17-08-2012,19.02000046
20-08-2012,19.29000092
21-08-2012,19.43000031
22-08-2012,19.13999939
23-08-2012,19.09000015
24-08-2012,19.17000008
27-08-2012,19.06999969
28-08-2012,19.48999977
29-08-2012,19.34000015
30-08-2012,19.23999977
31-08-2012,19.38999939
04-09-2012,19.70000076
05-09-2012,19.92000008
06-09-2012,20.34000015
07-09-2012,20.51000023
10-09-2012,20.73999977
11-09-2012,20.86000061
12-09-2012,20.90999985
13-09-2012,21.22999954
14-09-2012,21.61000061
17-09-2012,21.34000015
18-09-2012,21.28000069
19-09-2012,21.62000084
20-09-2012,21.39999962
21-09-2012,21.42000008
24-09-2012,21.29000092
25-09-2012,20.87000084
26-09-2012,20.87999916
27-09-2012,21.05999947
28-09-2012,21.15999985
01-10-2012,21.10000038
02-10-2012,21.5
03-10-2012,21.40999985
04-10-2012,21.55999947
05-10-2012,21.67000008
08-10-2012,21.40999985
09-10-2012,21.11000061
10-10-2012,20.97999954
11-10-2012,21.07999992
12-10-2012,21.01000023
15-10-2012,21.57999992
16-10-2012,21.55999947
17-10-2012,21.62000084
18-10-2012,21.73999977
19-10-2012,21.34000015
22-10-2012,21.13999939
23-10-2012,21.01000023
24-10-2012,20.96999931
25-10-2012,20.95000076
26-10-2012,20.85000038
31-10-2012,21.46999931
01-11-2012,22.03000069
02-11-2012,21.81999969
05-11-2012,22.14999962
06-11-2012,22.34000015
07-11-2012,22.11000061
08-11-2012,21.79000092
09-11-2012,21.79999924
12-11-2012,21.76000023
13-11-2012,18.87000084
14-11-2012,19.31999969
15-11-2012,19.71999931
16-11-2012,20.09000015
19-11-2012,20.57999992
20-11-2012,20.94000053
21-11-2012,21.52000046
23-11-2012,21.87000084
26-11-2012,22
27-11-2012,21.95000076
28-11-2012,22.26000023
29-11-2012,22.20000076
30-11-2012,22.59000015
03-12-2012,22.85000038
04-12-2012,22.88999939
05-12-2012,22.88999939
06-12-2012,22.81999969
07-12-2012,22.88999939
10-12-2012,23.54000092
11-12-2012,23.93000031
12-12-2012,23.79999924
13-12-2012,23.73999977
14-12-2012,23.81999969
17-12-2012,23.95000076
18-12-2012,24.25
19-12-2012,24.13999939
20-12-2012,24.37000084
21-12-2012,24.32999992
24-12-2012,24.23999977
26-12-2012,24.12000084
27-12-2012,24.09000015
28-12-2012,23.94000053
31-12-2012,23.79999924
02-01-2013,24.70999908
03-01-2013,24.30999947
04-01-2013,24.28000069
07-01-2013,24.28000069
08-01-2013,24.53000069
09-01-2013,24.71999931
10-01-2013,24.81999969
11-01-2013,24.87999916
14-01-2013,24.70999908
15-01-2013,25.21999931
16-01-2013,24.93000031
17-01-2013,25.04999924
18-01-2013,25.15999985
22-01-2013,25.45999908
23-01-2013,25.28000069
24-01-2013,25.48999977
25-01-2013,25.51000023
28-01-2013,25.79999924
29-01-2013,25.75
30-01-2013,25.56999969
31-01-2013,25.56999969
01-02-2013,25.67000008
04-02-2013,25.30999947
05-02-2013,27.26000023
06-02-2013,27.76000023
07-02-2013,27.95000076
08-02-2013,28.84000015
11-02-2013,28.61000061
12-02-2013,29.39999962
13-02-2013,30.04000092
14-02-2013,30.85000038
15-02-2013,30.96999931
19-02-2013,31.42000008
20-02-2013,30.69000053
21-02-2013,30.29999924
22-02-2013,30.77000046
25-02-2013,29.79000092
26-02-2013,30.20000076
27-02-2013,30.67000008
28-02-2013,30.30999947
01-03-2013,30.12000084
04-03-2013,30.34000015
05-03-2013,31.09000015
06-03-2013,31.02000046
07-03-2013,31.10000038
08-03-2013,31.37000084
11-03-2013,31.18000031
12-03-2013,31.40999985
13-03-2013,31.89999962
14-03-2013,32.49000168
15-03-2013,32.45999908
18-03-2013,32.31000137
19-03-2013,32.58000183
20-03-2013,32.77000046
21-03-2013,32.52999878
22-03-2013,32.95000076
25-03-2013,32.54999924
26-03-2013,32.84999847
27-03-2013,32.75
28-03-2013,32.79999924
01-04-2013,31.97999954
02-04-2013,31.48999977
03-04-2013,30.13999939
04-04-2013,30.14999962
05-04-2013,29.77000046
08-04-2013,30.34000015
09-04-2013,30.10000038
10-04-2013,30.81999969
11-04-2013,30.97999954
12-04-2013,30.69000053
15-04-2013,28.45999908
16-04-2013,29.20000076
17-04-2013,28.70999908
18-04-2013,28.21999931
19-04-2013,28.21999931
22-04-2013,28.59000015
23-04-2013,28.69000053
24-04-2013,29.11000061
25-04-2013,28.54000092
26-04-2013,28.31999969
29-04-2013,28.69000053
30-04-2013,29.06999969
01-05-2013,28.53000069
02-05-2013,29.15999985
03-05-2013,29.84000015
06-05-2013,29.64999962
07-05-2013,30.06999969
08-05-2013,29.89999962
09-05-2013,30.12999916
10-05-2013,30.57999992
13-05-2013,30.27000046
14-05-2013,30.94000053
15-05-2013,31.10000038
16-05-2013,30.87999916
17-05-2013,31.39999962
20-05-2013,31.67000008
21-05-2013,32.00999832
22-05-2013,30.93000031
23-05-2013,31.03000069
24-05-2013,30.46999931
28-05-2013,30.85000038
29-05-2013,30.60000038
30-05-2013,30.98999977
31-05-2013,30.79000092
03-06-2013,30.5
04-06-2013,30.29999924
05-06-2013,30.03000069
06-06-2013,30.45000076
07-06-2013,31
10-06-2013,30.97999954
11-06-2013,30.42000008
12-06-2013,30.10000038
13-06-2013,30.61000061
14-06-2013,30.56999969
17-06-2013,30.78000069
18-06-2013,31.28000069
19-06-2013,31.40999985
20-06-2013,30.28000069
21-06-2013,29.87000084
24-06-2013,29.56999969
25-06-2013,30.42000008
26-06-2013,30.79000092
27-06-2013,31.57999992
28-06-2013,31.79000092
01-07-2013,31.69000053
02-07-2013,31.55999947
03-07-2013,31.53000069
05-07-2013,31.89999962
08-07-2013,31.65999985
09-07-2013,32.36999893
10-07-2013,32.24000168
11-07-2013,32.52999878
12-07-2013,32.50999832
15-07-2013,32.72000122
16-07-2013,32.43999863
17-07-2013,33.11000061
18-07-2013,33.79000092
19-07-2013,34.04999924
22-07-2013,34.41999817
23-07-2013,34.43999863
24-07-2013,34.34000015
25-07-2013,34.13999939
26-07-2013,33.58000183
29-07-2013,33
30-07-2013,33.38000107
31-07-2013,33.90000153
01-08-2013,35.06000137
02-08-2013,34.91999817
05-08-2013,35.20000076
06-08-2013,29.36000061
07-08-2013,29.48999977
08-08-2013,30
09-08-2013,30.05999947
12-08-2013,30
13-08-2013,30
14-08-2013,29.87999916
15-08-2013,29.55999947
16-08-2013,29.72999954
19-08-2013,29.18000031
20-08-2013,29.87000084
21-08-2013,30.19000053
22-08-2013,30.81999969
23-08-2013,30.73999977
26-08-2013,30.65999985
27-08-2013,29.79000092
28-08-2013,30
29-08-2013,30.02000046
30-08-2013,29.12999916
03-09-2013,28.62999916
04-09-2013,28.80999947
05-09-2013,29.20999908
06-09-2013,28.98999977
09-09-2013,29.37999916
10-09-2013,29.77000046
11-09-2013,29.86000061
12-09-2013,29.73999977
13-09-2013,29.80999947
16-09-2013,30.26000023
17-09-2013,30.37999916
18-09-2013,30.64999962
19-09-2013,30.69000053
20-09-2013,30.63999939
23-09-2013,30.78000069
24-09-2013,31.29999924
25-09-2013,31.35000038
26-09-2013,31.56999969
27-09-2013,31.21999931
30-09-2013,31.27000046
01-10-2013,32.20999908
02-10-2013,31.87000084
03-10-2013,31.31999969
04-10-2013,31.56999969
07-10-2013,31.05999947
08-10-2013,30.59000015
09-10-2013,30.78000069
10-10-2013,30.98999977
11-10-2013,31.13999939
14-10-2013,31.46999931
15-10-2013,31.18000031
16-10-2013,31.67000008
17-10-2013,32.45999908
18-10-2013,32.52999878
21-10-2013,32.68999863
22-10-2013,32.54000092
23-10-2013,32.20000076
24-10-2013,31.97999954
25-10-2013,32.11000061
28-10-2013,31.97999954
29-10-2013,32.11999893
30-10-2013,32.11000061
31-10-2013,31.78000069
01-11-2013,31.94000053
04-11-2013,32.08000183
05-11-2013,31.61000061
06-11-2013,31.68000031
07-11-2013,30.88999939
08-11-2013,30.78000069
11-11-2013,31.29999924
12-11-2013,28.95999908
13-11-2013,28.95000076
14-11-2013,29.45999908
15-11-2013,29.86000061
18-11-2013,29.85000038
19-11-2013,29.23999977
20-11-2013,29.21999931
21-11-2013,29.5
22-11-2013,29.35000038
25-11-2013,29.14999962
26-11-2013,29.12000084
27-11-2013,29.12000084
29-11-2013,29.05999947
02-12-2013,29.05999947
03-12-2013,28.96999931
04-12-2013,28.63999939
05-12-2013,28.54000092
06-12-2013,29.04000092
09-12-2013,28.75
10-12-2013,28.57999992
11-12-2013,27.72999954
12-12-2013,27.79999924
13-12-2013,27.46999931
16-12-2013,28.28000069
17-12-2013,27.84000015
18-12-2013,28.20000076
19-12-2013,28.77000046
20-12-2013,29.06999969
23-12-2013,29.29000092
24-12-2013,29.42000008
26-12-2013,29.37999916
27-12-2013,29.51000023
30-12-2013,29.27000046
31-12-2013,29.43000031
02-01-2014,29.21999931
03-01-2014,29.78000069
06-01-2014,29.42000008
07-01-2014,30.12999916
08-01-2014,29.97999954
09-01-2014,30.53000069
10-01-2014,30.61000061
13-01-2014,29.84000015
14-01-2014,30.30999947
15-01-2014,30.68000031
16-01-2014,29.88999939
17-01-2014,30.36000061
21-01-2014,30.54999924
22-01-2014,30.95999908
23-01-2014,30.71999931
24-01-2014,29.52000046
27-01-2014,28.97999954
28-01-2014,29.14999962
29-01-2014,28.76000023
30-01-2014,29.13999939
31-01-2014,28.67000008
03-02-2014,27.69000053
04-02-2014,28.62999916
05-02-2014,28.10000038
06-02-2014,28.45999908
07-02-2014,28.79000092
10-02-2014,28.69000053
11-02-2014,29.20999908
12-02-2014,30
13-02-2014,29.71999931
14-02-2014,30
18-02-2014,30.63999939
19-02-2014,30.06999969
20-02-2014,30.45999908
21-02-2014,30.14999962
24-02-2014,30.55999947
25-02-2014,30.37999916
26-02-2014,30.64999962
27-02-2014,31.65999985
28-02-2014,31.94000053
03-03-2014,30.94000053
04-03-2014,31.53000069
05-03-2014,31.62000084
06-03-2014,31.72999954
07-03-2014,32.27000046
10-03-2014,31.98999977
11-03-2014,31.65999985
12-03-2014,31.57999992
13-03-2014,31.25
14-03-2014,31.17000008
17-03-2014,31.43000031
18-03-2014,32.29000092
19-03-2014,31.95000076
20-03-2014,32.06999969
21-03-2014,32.47999954
24-03-2014,31.87999916
25-03-2014,32.00999832
26-03-2014,31.44000053
27-03-2014,31.40999985
28-03-2014,31.65999985
31-03-2014,32.16999817
01-04-2014,32.31000137
02-04-2014,32.93999863
03-04-2014,32.84000015
04-04-2014,32.15000153
07-04-2014,31.21999931
08-04-2014,32.31999969
09-04-2014,33.09999847
10-04-2014,32.84000015
11-04-2014,32.09000015
14-04-2014,32.31999969
15-04-2014,32.45999908
16-04-2014,32.56999969
17-04-2014,32.5
21-04-2014,32.63000107
22-04-2014,33.20000076
23-04-2014,33.24000168
24-04-2014,33.24000168
25-04-2014,32.75
28-04-2014,32.66999817
29-04-2014,32.65000153
30-04-2014,32.41999817
01-05-2014,32.36999893
02-05-2014,32.72000122
05-05-2014,32.27000046
06-05-2014,32.08000183
07-05-2014,31.55999947
08-05-2014,31.85000038
09-05-2014,32.06999969
12-05-2014,32.59999847
13-05-2014,32.02000046
14-05-2014,31.36000061
15-05-2014,30.45999908
16-05-2014,30.63999939
19-05-2014,31.15999985
20-05-2014,31.17000008
21-05-2014,31.35000038
22-05-2014,31.36000061
23-05-2014,31.47999954
27-05-2014,32.04999924
28-05-2014,32.24000168
29-05-2014,32.11000061
30-05-2014,32.13999939
02-06-2014,32.04999924
03-06-2014,32.02000046
04-06-2014,32.15999985
05-06-2014,32.5
06-06-2014,33.09999847
09-06-2014,33.56999969
10-06-2014,33.43999863
11-06-2014,33.04999924
12-06-2014,32.50999832
13-06-2014,32.72000122
16-06-2014,32.15000153
17-06-2014,32.40999985
18-06-2014,32.43000031
19-06-2014,32.66999817
20-06-2014,32.52000046
23-06-2014,32.47999954
24-06-2014,32.06999969
25-06-2014,32.15999985
26-06-2014,31.95000076
27-06-2014,31.55999947
30-06-2014,32.20000076
01-07-2014,32.70000076
02-07-2014,32.70000076
03-07-2014,33.22000122
07-07-2014,32.29000092
08-07-2014,31.87999916
09-07-2014,31.87999916
10-07-2014,31.65999985
11-07-2014,31.76000023
14-07-2014,34.97999954
15-07-2014,35.15999985
16-07-2014,35
17-07-2014,35
18-07-2014,35.41999817
21-07-2014,35.36000061
22-07-2014,35.36999893
23-07-2014,35.09000015
24-07-2014,34.81000137
25-07-2014,35.04999924
28-07-2014,34.84999847
29-07-2014,34.72000122
30-07-2014,34.52999878
31-07-2014,33.95000076
01-08-2014,34.09000015
04-08-2014,34.43000031
05-08-2014,34.38000107
06-08-2014,34.45000076
07-08-2014,34.09000015
08-08-2014,34.52000046
11-08-2014,34.90000153
12-08-2014,35.08000183
13-08-2014,36.25999832
14-08-2014,36.13000107
15-08-2014,36.45000076
18-08-2014,37.04999924
19-08-2014,37.29999924
20-08-2014,37.00999832
21-08-2014,36.91999817
22-08-2014,37.22000122
25-08-2014,37.66999817
26-08-2014,38.13000107
27-08-2014,37.68999863
28-08-2014,37.84000015
29-08-2014,37.84000015
02-09-2014,37.56999969
03-09-2014,37.22000122
04-09-2014,37
05-09-2014,37.36999893
08-09-2014,37.50999832
09-09-2014,37.29999924
10-09-2014,37.38000107
11-09-2014,37.58000183
12-09-2014,37.16999817
15-09-2014,36.97000122
16-09-2014,37.13999939
17-09-2014,37.20000076
18-09-2014,37.52999878
19-09-2014,36.99000168
22-09-2014,35.99000168
23-09-2014,35.45999908
24-09-2014,35.36000061
25-09-2014,34.43000031
26-09-2014,34.54999924
29-09-2014,34.38999939
30-09-2014,33.75
01-10-2014,32.81999969
02-10-2014,32.77000046
03-10-2014,32.90000153
06-10-2014,32.31000137
07-10-2014,31.77000046
08-10-2014,31.97999954
09-10-2014,31.12000084
10-10-2014,29.27000046
13-10-2014,28.28000069
14-10-2014,28.12000084
15-10-2014,28.34000015
16-10-2014,28.97999954
17-10-2014,30.04000092
20-10-2014,30.39999962
21-10-2014,31.54999924
22-10-2014,31.17000008
23-10-2014,31.96999931
24-10-2014,32.59999847
27-10-2014,32.34000015
28-10-2014,31.54000092
29-10-2014,31.51000023
30-10-2014,32.13000107
31-10-2014,32.54999924
03-11-2014,32.88999939
04-11-2014,32.31999969
05-11-2014,32.56999969
06-11-2014,32.77999878
07-11-2014,33
10-11-2014,32.77999878
11-11-2014,30.48999977
12-11-2014,32.22000122
13-11-2014,32.13000107
14-11-2014,32.31000137
17-11-2014,32
18-11-2014,32.40000153
19-11-2014,32.40999985
20-11-2014,33.40000153
21-11-2014,33.72999954
24-11-2014,33.70000076
25-11-2014,33.90999985
26-11-2014,33.59000015
28-11-2014,32.00999832
01-12-2014,29.65999985
02-12-2014,30.54999924
03-12-2014,30.95999908
04-12-2014,30.5
05-12-2014,30.81999969
08-12-2014,30.17000008
09-12-2014,30.37000084
10-12-2014,29.31999969
11-12-2014,29.52000046
12-12-2014,29.39999962
15-12-2014,29.21999931
16-12-2014,28.52000046
17-12-2014,29.04000092
18-12-2014,29.69000053
19-12-2014,29.22999954
22-12-2014,29.88999939
23-12-2014,30.39999962
24-12-2014,30.45999908
26-12-2014,30.29000092
29-12-2014,30.88999939
30-12-2014,30.77000046
31-12-2014,30.37000084
02-01-2015,30.35000038
05-01-2015,29.02000046
06-01-2015,28.72999954
07-01-2015,29.31999969
08-01-2015,30.22999954
09-01-2015,28.70000076
12-01-2015,27.87999916
13-01-2015,27.01000023
14-01-2015,26
15-01-2015,24.92000008
16-01-2015,25.79999924
20-01-2015,25.79999924
21-01-2015,26.07999992
22-01-2015,26.23999977
23-01-2015,25.95999908
26-01-2015,26.65999985
27-01-2015,26.64999962
28-01-2015,26.22999954
29-01-2015,25.95000076
30-01-2015,25.42000008
02-02-2015,26.39999962
03-02-2015,27.62000084
04-02-2015,27.10000038
05-02-2015,27.48999977
06-02-2015,27.60000038
09-02-2015,27.56999969
10-02-2015,27.14999962
11-02-2015,26.98999977
12-02-2015,26.96999931
13-02-2015,27.79000092
17-02-2015,27.93000031
18-02-2015,28.18000031
19-02-2015,28.37000084
20-02-2015,29.14999962
23-02-2015,29
24-02-2015,29.42000008
25-02-2015,30
26-02-2015,29.89999962
27-02-2015,30.05999947
02-03-2015,30.22999954
03-03-2015,30.13999939
04-03-2015,30.04999924
05-03-2015,29.39999962
06-03-2015,29.37000084
09-03-2015,29.02000046
10-03-2015,29.35000038
11-03-2015,29.36000061
12-03-2015,29.57999992
13-03-2015,29.09000015
16-03-2015,29.32999992
17-03-2015,29.65999985
18-03-2015,30.38999939
19-03-2015,30.20999908
20-03-2015,31.09000015
23-03-2015,31.20000076
24-03-2015,31.06999969
25-03-2015,30.94000053
26-03-2015,30.79000092
27-03-2015,30.62000084
30-03-2015,30.95999908
31-03-2015,30.81999969
01-04-2015,30.89999962
02-04-2015,31.07999992
06-04-2015,31.53000069
07-04-2015,31.57999992
08-04-2015,31.64999962
09-04-2015,32.29000092
10-04-2015,32.63000107
13-04-2015,32.86999893
14-04-2015,33.15000153
15-04-2015,33.68000031
16-04-2015,33.38999939
17-04-2015,32.79000092
20-04-2015,32.63000107
21-04-2015,32.58000183
22-04-2015,32.93999863
23-04-2015,33.40000153
24-04-2015,33.18000031
27-04-2015,33.20000076
28-04-2015,32.97000122
29-04-2015,32.75999832
30-04-2015,31.55999947
01-05-2015,31.88999939
04-05-2015,31.92000008
05-05-2015,31.25
06-05-2015,31.13999939
07-05-2015,31.60000038
08-05-2015,31.61000061
11-05-2015,31.75
12-05-2015,30.96999931
13-05-2015,33.16999817
14-05-2015,33.86000061
15-05-2015,33.58000183
18-05-2015,33.95999908
19-05-2015,33.54999924
20-05-2015,33.77999878
21-05-2015,33.29999924
22-05-2015,32.95000076
26-05-2015,32.34000015
27-05-2015,32.5
28-05-2015,32.68000031
29-05-2015,33.02999878
01-06-2015,33.54000092
02-06-2015,33.59999847
03-06-2015,33.90000153
04-06-2015,33.54999924
05-06-2015,34.29000092
08-06-2015,33.45000076
09-06-2015,33.61999893
10-06-2015,33.93999863
11-06-2015,33.66999817
12-06-2015,33.68999863
15-06-2015,33.11999893
16-06-2015,33.38999939
17-06-2015,33.56000137
18-06-2015,34.13000107
19-06-2015,34.50999832
22-06-2015,35.15000153
23-06-2015,35.36000061
24-06-2015,34.65999985
25-06-2015,34.36999893
26-06-2015,34.22999954
29-06-2015,32.97000122
30-06-2015,33.08000183
01-07-2015,33.09999847
02-07-2015,32.74000168
06-07-2015,32.31000137
07-07-2015,32.54999924
08-07-2015,31.20999908
09-07-2015,30.97999954
10-07-2015,31.01000023
13-07-2015,31.95000076
14-07-2015,32.31999969
15-07-2015,31.73999977
16-07-2015,31.70000076
17-07-2015,31.19000053
20-07-2015,31.20000076
21-07-2015,31.44000053
22-07-2015,31.55999947
23-07-2015,31.04999924
24-07-2015,30.19000053
27-07-2015,29.54999924
28-07-2015,30.13999939
29-07-2015,30.67000008
30-07-2015,30.78000069
31-07-2015,30.82999992
03-08-2015,30.60000038
04-08-2015,30.69000053
05-08-2015,30.53000069
06-08-2015,30.44000053
07-08-2015,30.26000023
10-08-2015,31.17000008
11-08-2015,30.57999992
12-08-2015,29.45999908
13-08-2015,28.96999931
14-08-2015,29
17-08-2015,28.63999939
18-08-2015,29.19000053
19-08-2015,29.10000038
20-08-2015,28.05999947
21-08-2015,27.25
24-08-2015,25.80999947
25-08-2015,25.87999916
26-08-2015,26.14999962
27-08-2015,26.87000084
28-08-2015,27.12999916
31-08-2015,27.5
01-09-2015,26.52000046
02-09-2015,26.60000038
03-09-2015,26.73999977
04-09-2015,26.19000053
08-09-2015,27.05999947
09-09-2015,27.11000061
10-09-2015,27.11000061
11-09-2015,27.29000092
14-09-2015,27.05999947
15-09-2015,27.5
16-09-2015,27.71999931
17-09-2015,27.54000092
18-09-2015,27.23999977
21-09-2015,27.48999977
22-09-2015,26.54000092
23-09-2015,25.84000015
24-09-2015,26.19000053
25-09-2015,26.42000008
28-09-2015,26.21999931
29-09-2015,26.79999924
30-09-2015,27.51000023
01-10-2015,27.30999947
02-10-2015,27.90999985
05-10-2015,29.02000046
06-10-2015,29.38999939
07-10-2015,29.67000008
08-10-2015,30.06999969
09-10-2015,29.68000031
12-10-2015,29.54999924
13-10-2015,29.30999947
14-10-2015,29.20999908
15-10-2015,29.56999969
16-10-2015,28.36000061
19-10-2015,28.84000015
20-10-2015,29.18000031
21-10-2015,28.89999962
22-10-2015,29.30999947
23-10-2015,29.57999992
26-10-2015,29
27-10-2015,28.47999954
28-10-2015,29.69000053
29-10-2015,29.25
30-10-2015,29.46999931
02-11-2015,30.17000008
03-11-2015,30.12999916
04-11-2015,30.25
05-11-2015,30.69000053
06-11-2015,30.62000084
09-11-2015,30.31999969
10-11-2015,30.87999916
11-11-2015,31.39999962
12-11-2015,30
13-11-2015,29.95999908
16-11-2015,30.37999916
17-11-2015,30.36000061
18-11-2015,31.11000061
19-11-2015,31.21999931
20-11-2015,30.98999977
23-11-2015,30.95999908
24-11-2015,31.06999969
25-11-2015,31.20000076
27-11-2015,31.70999908
30-11-2015,31.82999992
01-12-2015,32.09000015
02-12-2015,32.06000137
03-12-2015,31.59000015
04-12-2015,31.97999954
07-12-2015,31.12999916
08-12-2015,30.39999962
09-12-2015,30.06999969
10-12-2015,30.20999908
11-12-2015,29.42000008
14-12-2015,28.90999985
15-12-2015,29.92000008
16-12-2015,29.93000031
17-12-2015,29.23999977
18-12-2015,29.22999954
21-12-2015,29.26000023
22-12-2015,29.61000061
23-12-2015,30.62000084
24-12-2015,30.40999985
28-12-2015,30.54000092
29-12-2015,30.88999939
